GCF_011405655.1_00304	a877a7c3dac09f229d527e054b3d32f1	205	MobiDBLite	mobidb-lite	consensus disorder prediction	135	168	-	T	07-05-2021
GCF_011405655.1_00305	59847bdd8080244a489ee0608f592b71	72	MobiDBLite	mobidb-lite	consensus disorder prediction	50	72	-	T	07-05-2021
GCF_011405655.1_00305	59847bdd8080244a489ee0608f592b71	72	MobiDBLite	mobidb-lite	consensus disorder prediction	57	72	-	T	07-05-2021
GCF_011405655.1_00306	a2cc5ad97ec9495ddb5b0306ea9e51d7	163	PANTHER	PTHR34473		1	162	2.9E-42	T	07-05-2021
GCF_011405655.1_00306	a2cc5ad97ec9495ddb5b0306ea9e51d7	163	PANTHER	PTHR34473:SF2		1	162	2.9E-42	T	07-05-2021
GCF_011405655.1_00306	a2cc5ad97ec9495ddb5b0306ea9e51d7	163	Pfam	PF03703	Bacterial PH domain	76	150	3.9E-18	T	07-05-2021	IPR005182	Domain of unknown function DUF304		
GCF_011405655.1_00307	7b1a7ee10fa7b3230fa3ec5d2edfe2c0	655	MobiDBLite	mobidb-lite	consensus disorder prediction	1	31	-	T	07-05-2021
GCF_011405655.1_00307	7b1a7ee10fa7b3230fa3ec5d2edfe2c0	655	MobiDBLite	mobidb-lite	consensus disorder prediction	1	33	-	T	07-05-2021
GCF_011405655.1_00307	7b1a7ee10fa7b3230fa3ec5d2edfe2c0	655	PANTHER	PTHR34473		42	652	1.1E-61	T	07-05-2021
GCF_011405655.1_00307	7b1a7ee10fa7b3230fa3ec5d2edfe2c0	655	Pfam	PF03703	Bacterial PH domain	113	190	9.1E-16	T	07-05-2021	IPR005182	Domain of unknown function DUF304		
GCF_011405655.1_00307	7b1a7ee10fa7b3230fa3ec5d2edfe2c0	655	Pfam	PF03703	Bacterial PH domain	379	453	1.3E-7	T	07-05-2021	IPR005182	Domain of unknown function DUF304		
GCF_011405655.1_00307	7b1a7ee10fa7b3230fa3ec5d2edfe2c0	655	Pfam	PF03703	Bacterial PH domain	574	642	9.9E-6	T	07-05-2021	IPR005182	Domain of unknown function DUF304		
GCF_011405655.1_00308	1f2e6f50986911d9b6332e79f8ea8421	283	CDD	cd04590	CBS_pair_CorC_HlyC_assoc	58	176	1.39747E-44	T	07-05-2021
GCF_011405655.1_00308	1f2e6f50986911d9b6332e79f8ea8421	283	Gene3D	G3DSA:3.10.580.10		40	189	5.0E-51	T	07-05-2021
GCF_011405655.1_00308	1f2e6f50986911d9b6332e79f8ea8421	283	Gene3D	G3DSA:3.30.465.10		190	270	6.2E-19	T	07-05-2021	IPR016169	FAD-binding, type PCMH, subdomain 2		
GCF_011405655.1_00308	1f2e6f50986911d9b6332e79f8ea8421	283	PANTHER	PTHR22777		22	275	3.1E-75	T	07-05-2021
GCF_011405655.1_00308	1f2e6f50986911d9b6332e79f8ea8421	283	PANTHER	PTHR22777:SF27		22	275	3.1E-75	T	07-05-2021
GCF_011405655.1_00308	1f2e6f50986911d9b6332e79f8ea8421	283	Pfam	PF00571	CBS domain	125	179	2.0E-5	T	07-05-2021	IPR000644	CBS domain		
GCF_011405655.1_00308	1f2e6f50986911d9b6332e79f8ea8421	283	Pfam	PF00571	CBS domain	59	113	8.6E-9	T	07-05-2021	IPR000644	CBS domain		
GCF_011405655.1_00308	1f2e6f50986911d9b6332e79f8ea8421	283	Pfam	PF03471	Transporter associated domain	197	271	1.1E-18	T	07-05-2021	IPR005170	Transporter-associated domain		
GCF_011405655.1_00308	1f2e6f50986911d9b6332e79f8ea8421	283	ProSiteProfiles	PS51371	CBS domain profile.	128	185	10.491	T	07-05-2021	IPR000644	CBS domain		
GCF_011405655.1_00308	1f2e6f50986911d9b6332e79f8ea8421	283	ProSiteProfiles	PS51371	CBS domain profile.	63	124	11.064	T	07-05-2021	IPR000644	CBS domain		
GCF_011405655.1_00308	1f2e6f50986911d9b6332e79f8ea8421	283	SMART	SM00116		131	179	14.0	T	07-05-2021	IPR000644	CBS domain		
GCF_011405655.1_00308	1f2e6f50986911d9b6332e79f8ea8421	283	SMART	SM00116		68	117	0.002	T	07-05-2021	IPR000644	CBS domain		
GCF_011405655.1_00308	1f2e6f50986911d9b6332e79f8ea8421	283	SMART	SM01091		194	272	2.0E-21	T	07-05-2021	IPR005170	Transporter-associated domain		
GCF_011405655.1_00308	1f2e6f50986911d9b6332e79f8ea8421	283	SUPERFAMILY	SSF54631		47	182	3.16E-34	T	07-05-2021
GCF_011405655.1_00308	1f2e6f50986911d9b6332e79f8ea8421	283	SUPERFAMILY	SSF56176		192	275	4.36E-20	T	07-05-2021	IPR036318	FAD-binding, type PCMH-like superfamily	GO:0050660	
GCF_011405655.1_00309	a1b07ce93ee15a26f7ec176f2e00f2f0	272	Coils	Coil		103	124	-	T	07-05-2021
GCF_011405655.1_00309	a1b07ce93ee15a26f7ec176f2e00f2f0	272	Coils	Coil		262	272	-	T	07-05-2021
GCF_011405655.1_00310	eab5a795ec7d03ab753cf9977fe5d58c	220	Gene3D	G3DSA:3.30.70.1450		149	218	1.2E-5	T	07-05-2021	IPR036721	Regulator of K+ conductance, C-terminal domain superfamily	GO:0006813	
GCF_011405655.1_00310	eab5a795ec7d03ab753cf9977fe5d58c	220	Gene3D	G3DSA:3.40.50.720		2	135	1.8E-35	T	07-05-2021
GCF_011405655.1_00310	eab5a795ec7d03ab753cf9977fe5d58c	220	PANTHER	PTHR43833		3	213	1.1E-37	T	07-05-2021
GCF_011405655.1_00310	eab5a795ec7d03ab753cf9977fe5d58c	220	PANTHER	PTHR43833:SF8		3	213	1.1E-37	T	07-05-2021
GCF_011405655.1_00310	eab5a795ec7d03ab753cf9977fe5d58c	220	Pfam	PF02254	TrkA-N domain	4	118	2.9E-25	T	07-05-2021	IPR003148	Regulator of K+ conductance, N-terminal	GO:0006813	
GCF_011405655.1_00310	eab5a795ec7d03ab753cf9977fe5d58c	220	PRINTS	PR00335	TrkA potassium uptake protein signature	20	34	3.6E-10	T	07-05-2021	IPR006036	Potassium uptake protein TrkA	GO:0005886|GO:0006813|GO:0015079	
GCF_011405655.1_00310	eab5a795ec7d03ab753cf9977fe5d58c	220	PRINTS	PR00335	TrkA potassium uptake protein signature	3	17	3.6E-10	T	07-05-2021	IPR006036	Potassium uptake protein TrkA	GO:0005886|GO:0006813|GO:0015079	
GCF_011405655.1_00310	eab5a795ec7d03ab753cf9977fe5d58c	220	PRINTS	PR00335	TrkA potassium uptake protein signature	61	71	3.6E-10	T	07-05-2021	IPR006036	Potassium uptake protein TrkA	GO:0005886|GO:0006813|GO:0015079	
GCF_011405655.1_00310	eab5a795ec7d03ab753cf9977fe5d58c	220	PRINTS	PR00335	TrkA potassium uptake protein signature	74	88	3.6E-10	T	07-05-2021	IPR006036	Potassium uptake protein TrkA	GO:0005886|GO:0006813|GO:0015079	
GCF_011405655.1_00310	eab5a795ec7d03ab753cf9977fe5d58c	220	ProSiteProfiles	PS51201	RCK N-terminal domain profile.	3	124	15.268	T	07-05-2021	IPR003148	Regulator of K+ conductance, N-terminal	GO:0006813	
GCF_011405655.1_00310	eab5a795ec7d03ab753cf9977fe5d58c	220	ProSiteProfiles	PS51202	RCK C-terminal domain profile.	135	220	8.495	T	07-05-2021	IPR006037	Regulator of K+ conductance, C-terminal	GO:0006813|GO:0008324	
GCF_011405655.1_00310	eab5a795ec7d03ab753cf9977fe5d58c	220	SUPERFAMILY	SSF116726		139	217	1.96E-6	T	07-05-2021	IPR036721	Regulator of K+ conductance, C-terminal domain superfamily	GO:0006813	
GCF_011405655.1_00310	eab5a795ec7d03ab753cf9977fe5d58c	220	SUPERFAMILY	SSF51735		3	133	4.93E-28	T	07-05-2021	IPR036291	NAD(P)-binding domain superfamily		
GCF_011405655.1_00311	d5d6d2fd1d09beac4690ed30a08b0ccf	223	Gene3D	G3DSA:3.30.70.1450		137	222	2.6E-10	T	07-05-2021	IPR036721	Regulator of K+ conductance, C-terminal domain superfamily	GO:0006813	
GCF_011405655.1_00311	d5d6d2fd1d09beac4690ed30a08b0ccf	223	Gene3D	G3DSA:3.40.50.720		2	132	1.8E-34	T	07-05-2021
GCF_011405655.1_00311	d5d6d2fd1d09beac4690ed30a08b0ccf	223	PANTHER	PTHR43833		1	221	4.0E-39	T	07-05-2021
GCF_011405655.1_00311	d5d6d2fd1d09beac4690ed30a08b0ccf	223	PANTHER	PTHR43833:SF5		1	221	4.0E-39	T	07-05-2021
GCF_011405655.1_00311	d5d6d2fd1d09beac4690ed30a08b0ccf	223	Pfam	PF02080	TrkA-C domain	166	219	6.8E-8	T	07-05-2021	IPR006037	Regulator of K+ conductance, C-terminal	GO:0006813|GO:0008324	
GCF_011405655.1_00311	d5d6d2fd1d09beac4690ed30a08b0ccf	223	Pfam	PF02254	TrkA-N domain	3	119	4.7E-23	T	07-05-2021	IPR003148	Regulator of K+ conductance, N-terminal	GO:0006813	
GCF_011405655.1_00311	d5d6d2fd1d09beac4690ed30a08b0ccf	223	PRINTS	PR00335	TrkA potassium uptake protein signature	19	33	1.1E-10	T	07-05-2021	IPR006036	Potassium uptake protein TrkA	GO:0005886|GO:0006813|GO:0015079	
GCF_011405655.1_00311	d5d6d2fd1d09beac4690ed30a08b0ccf	223	PRINTS	PR00335	TrkA potassium uptake protein signature	2	16	1.1E-10	T	07-05-2021	IPR006036	Potassium uptake protein TrkA	GO:0005886|GO:0006813|GO:0015079	
GCF_011405655.1_00311	d5d6d2fd1d09beac4690ed30a08b0ccf	223	PRINTS	PR00335	TrkA potassium uptake protein signature	62	72	1.1E-10	T	07-05-2021	IPR006036	Potassium uptake protein TrkA	GO:0005886|GO:0006813|GO:0015079	
GCF_011405655.1_00311	d5d6d2fd1d09beac4690ed30a08b0ccf	223	PRINTS	PR00335	TrkA potassium uptake protein signature	75	89	1.1E-10	T	07-05-2021	IPR006036	Potassium uptake protein TrkA	GO:0005886|GO:0006813|GO:0015079	
GCF_011405655.1_00311	d5d6d2fd1d09beac4690ed30a08b0ccf	223	ProSiteProfiles	PS51201	RCK N-terminal domain profile.	2	125	14.601	T	07-05-2021	IPR003148	Regulator of K+ conductance, N-terminal	GO:0006813	
GCF_011405655.1_00311	d5d6d2fd1d09beac4690ed30a08b0ccf	223	ProSiteProfiles	PS51202	RCK C-terminal domain profile.	138	222	10.066	T	07-05-2021	IPR006037	Regulator of K+ conductance, C-terminal	GO:0006813|GO:0008324	
GCF_011405655.1_00311	d5d6d2fd1d09beac4690ed30a08b0ccf	223	SUPERFAMILY	SSF116726		145	216	4.05E-6	T	07-05-2021	IPR036721	Regulator of K+ conductance, C-terminal domain superfamily	GO:0006813	
GCF_011405655.1_00311	d5d6d2fd1d09beac4690ed30a08b0ccf	223	SUPERFAMILY	SSF51735		1	138	2.92E-26	T	07-05-2021	IPR036291	NAD(P)-binding domain superfamily		
GCF_011405655.1_00312	084b23109d3e9c0ff97db31b40ad578c	687	MobiDBLite	mobidb-lite	consensus disorder prediction	1	26	-	T	07-05-2021
GCF_011405655.1_00312	084b23109d3e9c0ff97db31b40ad578c	687	Pfam	PF09972	Predicted membrane protein (DUF2207)	74	612	1.5E-51	T	07-05-2021	IPR018702	Protein of unknown function DUF2207, membrane		
GCF_011405655.1_00313	e167efabe26dbc15feb4065edc0602e6	175	CDD	cd00464	SK	12	163	3.22307E-49	T	07-05-2021	IPR000623	Shikimate kinase/Threonine synthase-like 1		
GCF_011405655.1_00313	e167efabe26dbc15feb4065edc0602e6	175	Gene3D	G3DSA:3.40.50.300		8	175	1.5E-42	T	07-05-2021
GCF_011405655.1_00313	e167efabe26dbc15feb4065edc0602e6	175	Hamap	MF_00109	Shikimate kinase [aroK].	10	175	21.526	T	07-05-2021	IPR000623	Shikimate kinase/Threonine synthase-like 1		
GCF_011405655.1_00313	e167efabe26dbc15feb4065edc0602e6	175	PANTHER	PTHR21087		4	170	4.2E-33	T	07-05-2021
GCF_011405655.1_00313	e167efabe26dbc15feb4065edc0602e6	175	PANTHER	PTHR21087:SF16		4	170	4.2E-33	T	07-05-2021
GCF_011405655.1_00313	e167efabe26dbc15feb4065edc0602e6	175	Pfam	PF01202	Shikimate kinase	19	174	1.2E-32	T	07-05-2021	IPR031322	Shikimate kinase/gluconokinase		
GCF_011405655.1_00313	e167efabe26dbc15feb4065edc0602e6	175	PRINTS	PR01100	Shikimate kinase family signature	103	120	2.1E-19	T	07-05-2021
GCF_011405655.1_00313	e167efabe26dbc15feb4065edc0602e6	175	PRINTS	PR01100	Shikimate kinase family signature	13	28	2.1E-19	T	07-05-2021
GCF_011405655.1_00313	e167efabe26dbc15feb4065edc0602e6	175	PRINTS	PR01100	Shikimate kinase family signature	37	50	2.1E-19	T	07-05-2021
GCF_011405655.1_00313	e167efabe26dbc15feb4065edc0602e6	175	PRINTS	PR01100	Shikimate kinase family signature	65	73	2.1E-19	T	07-05-2021
GCF_011405655.1_00313	e167efabe26dbc15feb4065edc0602e6	175	PRINTS	PR01100	Shikimate kinase family signature	82	91	2.1E-19	T	07-05-2021
GCF_011405655.1_00313	e167efabe26dbc15feb4065edc0602e6	175	SUPERFAMILY	SSF52540		12	173	8.89E-23	T	07-05-2021	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
GCF_011405655.1_00314	8346ef7a5d510fab379fffefcb24e7ff	505	PANTHER	PTHR30330		8	479	2.0E-178	T	07-05-2021	IPR001463	Sodium:alanine symporter	GO:0006814|GO:0015655|GO:0016020|GO:0032328	
GCF_011405655.1_00314	8346ef7a5d510fab379fffefcb24e7ff	505	PANTHER	PTHR30330:SF1		8	479	2.0E-178	T	07-05-2021
GCF_011405655.1_00314	8346ef7a5d510fab379fffefcb24e7ff	505	Pfam	PF01235	Sodium:alanine symporter family	57	462	1.7E-159	T	07-05-2021	IPR001463	Sodium:alanine symporter	GO:0006814|GO:0015655|GO:0016020|GO:0032328	
GCF_011405655.1_00314	8346ef7a5d510fab379fffefcb24e7ff	505	PIRSF	PIRSF006060		288	461	3300.0	T	07-05-2021	IPR002293	Amino acid/polyamine transporter I	GO:0016020|GO:0022857|GO:0055085	
GCF_011405655.1_00314	8346ef7a5d510fab379fffefcb24e7ff	505	PIRSF	PIRSF006060		45	273	9.4E-14	T	07-05-2021	IPR002293	Amino acid/polyamine transporter I	GO:0016020|GO:0022857|GO:0055085	
GCF_011405655.1_00314	8346ef7a5d510fab379fffefcb24e7ff	505	PIRSF	PIRSF006060		6	50	52.0	T	07-05-2021	IPR002293	Amino acid/polyamine transporter I	GO:0016020|GO:0022857|GO:0055085	
GCF_011405655.1_00314	8346ef7a5d510fab379fffefcb24e7ff	505	PRINTS	PR00175	Sodium/alanine symporter signature	191	209	8.9E-56	T	07-05-2021	IPR001463	Sodium:alanine symporter	GO:0006814|GO:0015655|GO:0016020|GO:0032328	
GCF_011405655.1_00314	8346ef7a5d510fab379fffefcb24e7ff	505	PRINTS	PR00175	Sodium/alanine symporter signature	219	238	8.9E-56	T	07-05-2021	IPR001463	Sodium:alanine symporter	GO:0006814|GO:0015655|GO:0016020|GO:0032328	
GCF_011405655.1_00314	8346ef7a5d510fab379fffefcb24e7ff	505	PRINTS	PR00175	Sodium/alanine symporter signature	310	328	8.9E-56	T	07-05-2021	IPR001463	Sodium:alanine symporter	GO:0006814|GO:0015655|GO:0016020|GO:0032328	
GCF_011405655.1_00314	8346ef7a5d510fab379fffefcb24e7ff	505	PRINTS	PR00175	Sodium/alanine symporter signature	358	380	8.9E-56	T	07-05-2021	IPR001463	Sodium:alanine symporter	GO:0006814|GO:0015655|GO:0016020|GO:0032328	
GCF_011405655.1_00314	8346ef7a5d510fab379fffefcb24e7ff	505	PRINTS	PR00175	Sodium/alanine symporter signature	419	439	8.9E-56	T	07-05-2021	IPR001463	Sodium:alanine symporter	GO:0006814|GO:0015655|GO:0016020|GO:0032328	
GCF_011405655.1_00314	8346ef7a5d510fab379fffefcb24e7ff	505	PRINTS	PR00175	Sodium/alanine symporter signature	95	117	8.9E-56	T	07-05-2021	IPR001463	Sodium:alanine symporter	GO:0006814|GO:0015655|GO:0016020|GO:0032328	
GCF_011405655.1_00314	8346ef7a5d510fab379fffefcb24e7ff	505	ProSitePatterns	PS00873	Sodium:alanine symporter family signature.	95	110	-	T	07-05-2021	IPR001463	Sodium:alanine symporter	GO:0006814|GO:0015655|GO:0016020|GO:0032328	
GCF_011405655.1_00314	8346ef7a5d510fab379fffefcb24e7ff	505	ProSiteProfiles	PS50283	Sodium:solute symporter family profile.	14	233	9.477	T	07-05-2021	IPR001734	Sodium/solute symporter	GO:0016020|GO:0022857|GO:0055085	
GCF_011405655.1_00314	8346ef7a5d510fab379fffefcb24e7ff	505	TIGRFAM	TIGR00835	agcS: amino acid carrier protein	23	450	7.3E-150	T	07-05-2021	IPR001463	Sodium:alanine symporter	GO:0006814|GO:0015655|GO:0016020|GO:0032328	
GCF_011405655.1_00315	53b1134321aa32b6b3c5dbd2f47e6794	442	CDD	cd02503	MobA	237	432	1.46793E-43	T	07-05-2021	IPR013482	Molybdenum cofactor guanylyltransferase	GO:0003824|GO:0006777	
GCF_011405655.1_00315	53b1134321aa32b6b3c5dbd2f47e6794	442	CDD	cd03116	MobB	7	122	1.46768E-42	T	07-05-2021
GCF_011405655.1_00315	53b1134321aa32b6b3c5dbd2f47e6794	442	Gene3D	G3DSA:3.40.50.300		7	152	1.7E-40	T	07-05-2021
GCF_011405655.1_00315	53b1134321aa32b6b3c5dbd2f47e6794	442	Gene3D	G3DSA:3.90.550.10		234	439	9.2E-44	T	07-05-2021	IPR029044	Nucleotide-diphospho-sugar transferases		
GCF_011405655.1_00315	53b1134321aa32b6b3c5dbd2f47e6794	442	Hamap	MF_00316	Molybdenum cofactor guanylyltransferase [mobA].	235	435	19.955	T	07-05-2021	IPR013482	Molybdenum cofactor guanylyltransferase	GO:0003824|GO:0006777	
GCF_011405655.1_00315	53b1134321aa32b6b3c5dbd2f47e6794	442	PANTHER	PTHR19136		235	438	4.0E-34	T	07-05-2021
GCF_011405655.1_00315	53b1134321aa32b6b3c5dbd2f47e6794	442	PANTHER	PTHR19136:SF81		235	438	4.0E-34	T	07-05-2021
GCF_011405655.1_00315	53b1134321aa32b6b3c5dbd2f47e6794	442	Pfam	PF03205	Molybdopterin guanine dinucleotide synthesis protein B	9	123	2.1E-37	T	07-05-2021	IPR004435	Molybdopterin-guanine dinucleotide biosynthesis protein B (MobB) domain	GO:0005525|GO:0006777	
GCF_011405655.1_00315	53b1134321aa32b6b3c5dbd2f47e6794	442	Pfam	PF12804	MobA-like NTP transferase domain	239	394	3.4E-28	T	07-05-2021	IPR025877	MobA-like NTP transferase		
GCF_011405655.1_00315	53b1134321aa32b6b3c5dbd2f47e6794	442	SUPERFAMILY	SSF52540		8	119	1.38E-12	T	07-05-2021	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
GCF_011405655.1_00315	53b1134321aa32b6b3c5dbd2f47e6794	442	SUPERFAMILY	SSF53448		235	432	1.26E-25	T	07-05-2021	IPR029044	Nucleotide-diphospho-sugar transferases		
GCF_011405655.1_00315	53b1134321aa32b6b3c5dbd2f47e6794	442	TIGRFAM	TIGR00176	mobB: molybdopterin-guanine dinucleotide biosynthesis protein B	9	124	4.6E-36	T	07-05-2021	IPR004435	Molybdopterin-guanine dinucleotide biosynthesis protein B (MobB) domain	GO:0005525|GO:0006777	
GCF_011405655.1_00316	9c0e3d69a2e753c4020563413bce1ee2	390	Gene3D	G3DSA:3.30.70.20		25	101	1.1E-12	T	07-05-2021
GCF_011405655.1_00316	9c0e3d69a2e753c4020563413bce1ee2	390	Gene3D	G3DSA:3.30.70.20		276	359	3.1E-12	T	07-05-2021
GCF_011405655.1_00316	9c0e3d69a2e753c4020563413bce1ee2	390	PANTHER	PTHR43687		282	360	1.6E-24	T	07-05-2021
GCF_011405655.1_00316	9c0e3d69a2e753c4020563413bce1ee2	390	PANTHER	PTHR43687		35	86	1.6E-24	T	07-05-2021
GCF_011405655.1_00316	9c0e3d69a2e753c4020563413bce1ee2	390	Pfam	PF00037	4Fe-4S binding domain	297	319	2.5E-8	T	07-05-2021	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain		
GCF_011405655.1_00316	9c0e3d69a2e753c4020563413bce1ee2	390	Pfam	PF12838	4Fe-4S dicluster domain	35	76	7.4E-7	T	07-05-2021	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain		
GCF_011405655.1_00316	9c0e3d69a2e753c4020563413bce1ee2	390	ProSitePatterns	PS00198	4Fe-4S ferredoxin-type iron-sulfur binding region signature.	303	314	-	T	07-05-2021	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site		
GCF_011405655.1_00316	9c0e3d69a2e753c4020563413bce1ee2	390	ProSitePatterns	PS00198	4Fe-4S ferredoxin-type iron-sulfur binding region signature.	62	73	-	T	07-05-2021	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site		
GCF_011405655.1_00316	9c0e3d69a2e753c4020563413bce1ee2	390	ProSiteProfiles	PS51379	4Fe-4S ferredoxin-type iron-sulfur binding domain profile.	294	323	10.793	T	07-05-2021	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain		
GCF_011405655.1_00316	9c0e3d69a2e753c4020563413bce1ee2	390	ProSiteProfiles	PS51379	4Fe-4S ferredoxin-type iron-sulfur binding domain profile.	331	360	7.844	T	07-05-2021	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain		
GCF_011405655.1_00316	9c0e3d69a2e753c4020563413bce1ee2	390	ProSiteProfiles	PS51379	4Fe-4S ferredoxin-type iron-sulfur binding domain profile.	53	82	10.432	T	07-05-2021	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain		
GCF_011405655.1_00316	9c0e3d69a2e753c4020563413bce1ee2	390	SUPERFAMILY	SSF54862		19	77	1.08E-12	T	07-05-2021
GCF_011405655.1_00316	9c0e3d69a2e753c4020563413bce1ee2	390	SUPERFAMILY	SSF54862		296	363	2.09E-15	T	07-05-2021
GCF_011405655.1_00317	b30492283f22874dd469ff90c5c74e51	282	CDD	cd00996	PBP2_AatB_like	47	268	1.02994E-84	T	07-05-2021
GCF_011405655.1_00317	b30492283f22874dd469ff90c5c74e51	282	Gene3D	G3DSA:3.40.190.10		132	227	3.0E-62	T	07-05-2021
GCF_011405655.1_00317	b30492283f22874dd469ff90c5c74e51	282	Gene3D	G3DSA:3.40.190.10		49	268	3.0E-62	T	07-05-2021
GCF_011405655.1_00317	b30492283f22874dd469ff90c5c74e51	282	PANTHER	PTHR35936		11	270	3.2E-47	T	07-05-2021
GCF_011405655.1_00317	b30492283f22874dd469ff90c5c74e51	282	PANTHER	PTHR35936:SF17		11	270	3.2E-47	T	07-05-2021
GCF_011405655.1_00317	b30492283f22874dd469ff90c5c74e51	282	Pfam	PF00497	Bacterial extracellular solute-binding proteins, family 3	48	269	1.3E-53	T	07-05-2021	IPR001638	Solute-binding protein  family 3/N-terminal domain of MltF		
GCF_011405655.1_00317	b30492283f22874dd469ff90c5c74e51	282	ProSitePatterns	PS01039	Bacterial extracellular solute-binding proteins, family 3 signature.	70	83	-	T	07-05-2021	IPR018313	Solute-binding protein family 3, conserved site		
GCF_011405655.1_00317	b30492283f22874dd469ff90c5c74e51	282	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	24	7.0	T	07-05-2021
GCF_011405655.1_00317	b30492283f22874dd469ff90c5c74e51	282	SMART	SM00062		47	272	1.0E-48	T	07-05-2021	IPR001638	Solute-binding protein  family 3/N-terminal domain of MltF		
GCF_011405655.1_00317	b30492283f22874dd469ff90c5c74e51	282	SUPERFAMILY	SSF53850		1	270	1.15E-55	T	07-05-2021
GCF_011405655.1_00318	55bd3ecd04a9f916658b2124aad3ca79	217	CDD	cd06261	TM_PBP2	14	201	1.9223E-19	T	07-05-2021	IPR000515	ABC transporter type 1, transmembrane domain MetI-like	GO:0016020|GO:0055085	
GCF_011405655.1_00318	55bd3ecd04a9f916658b2124aad3ca79	217	Gene3D	G3DSA:1.10.3720.10		3	214	5.7E-52	T	07-05-2021	IPR035906	MetI-like superfamily		
GCF_011405655.1_00318	55bd3ecd04a9f916658b2124aad3ca79	217	PANTHER	PTHR30614		8	215	1.1E-65	T	07-05-2021
GCF_011405655.1_00318	55bd3ecd04a9f916658b2124aad3ca79	217	Pfam	PF00528	Binding-protein-dependent transport system inner membrane component	29	213	3.1E-26	T	07-05-2021	IPR000515	ABC transporter type 1, transmembrane domain MetI-like	GO:0016020|GO:0055085	
GCF_011405655.1_00318	55bd3ecd04a9f916658b2124aad3ca79	217	ProSiteProfiles	PS50928	ABC transporter integral membrane type-1 domain profile.	14	205	18.988	T	07-05-2021	IPR000515	ABC transporter type 1, transmembrane domain MetI-like	GO:0016020|GO:0055085	
GCF_011405655.1_00318	55bd3ecd04a9f916658b2124aad3ca79	217	SUPERFAMILY	SSF161098		9	207	6.15E-41	T	07-05-2021	IPR035906	MetI-like superfamily		
GCF_011405655.1_00318	55bd3ecd04a9f916658b2124aad3ca79	217	TIGRFAM	TIGR01726	HEQRo_perm_3TM: amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family	7	108	1.4E-21	T	07-05-2021	IPR010065	Amino acid ABC transporter, permease protein, 3-TM domain	GO:0016021|GO:0022857|GO:0043190|GO:0071705	
GCF_011405655.1_00319	dac5f7deddf4724c4c36cd460d044960	257	CDD	cd03262	ABC_HisP_GlnQ	7	229	1.56695E-120	T	07-05-2021
GCF_011405655.1_00319	dac5f7deddf4724c4c36cd460d044960	257	Gene3D	G3DSA:3.40.50.300		2	256	5.6E-73	T	07-05-2021
GCF_011405655.1_00319	dac5f7deddf4724c4c36cd460d044960	257	PANTHER	PTHR43023		7	253	1.1E-96	T	07-05-2021
GCF_011405655.1_00319	dac5f7deddf4724c4c36cd460d044960	257	PANTHER	PTHR43023:SF4		7	253	1.1E-96	T	07-05-2021
GCF_011405655.1_00319	dac5f7deddf4724c4c36cd460d044960	257	Pfam	PF00005	ABC transporter	22	180	4.1E-29	T	07-05-2021	IPR003439	ABC transporter-like	GO:0005524|GO:0016887	
GCF_011405655.1_00319	dac5f7deddf4724c4c36cd460d044960	257	PIRSF	PIRSF039085		3	255	1.1E-104	T	07-05-2021	IPR030679	ABC-type amino acid transport system, ATPase component, HisP-type	GO:0003333|GO:0015424	
GCF_011405655.1_00319	dac5f7deddf4724c4c36cd460d044960	257	ProSitePatterns	PS00211	ABC transporters family signature.	152	166	-	T	07-05-2021	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887	
GCF_011405655.1_00319	dac5f7deddf4724c4c36cd460d044960	257	ProSiteProfiles	PS50893	ATP-binding cassette, ABC transporter-type domain profile.	7	251	29.052	T	07-05-2021	IPR003439	ABC transporter-like	GO:0005524|GO:0016887	
GCF_011405655.1_00319	dac5f7deddf4724c4c36cd460d044960	257	SMART	SM00382		31	228	2.4E-13	T	07-05-2021	IPR003593	AAA+ ATPase domain		
GCF_011405655.1_00319	dac5f7deddf4724c4c36cd460d044960	257	SUPERFAMILY	SSF52540		8	250	1.42E-71	T	07-05-2021	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
GCF_011405655.1_00320	f3f4f542c2c0538d4a429868e641c9bc	526	CDD	cd00987	PDZ_serine_protease	404	491	3.03075E-25	T	07-05-2021
GCF_011405655.1_00320	f3f4f542c2c0538d4a429868e641c9bc	526	Gene3D	G3DSA:2.30.42.10		401	507	9.4E-27	T	07-05-2021	IPR036034	PDZ superfamily	GO:0005515	
GCF_011405655.1_00320	f3f4f542c2c0538d4a429868e641c9bc	526	Gene3D	G3DSA:2.40.10.120		163	395	6.6E-64	T	07-05-2021
